anime_id,name,genre,type,episodes,rating,members,genre_list,,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri,avg_rating
19311,Turuturutu Narongi,"Adventure, Kids",TV,52,6.25,67,"['Adventure', 'Kids']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
12901,TWD Express Rolling Takeoff,"Adventure, Sci-Fi",Movie,1,5.2,89,"['Adventure', 'Sci-Fi']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
4131,Twin Bee Paradise,"Action, Adventure",OVA,4,6.66,176,"['Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
23537,Two Down Full Base,"Kids, Sports",Special,1,6.38,57,"['Kids', 'Sports']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0
12899,Ucchare Goshogawara,"Martial Arts, School, Shounen, Sports",OVA,1,5.83,152,"['Martial Arts', 'School', 'Shounen', 'Sports']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3333333333333333
3975,Uchi no 3 Shimai,"Comedy, Slice of Life",TV,141,6.68,265,"['Comedy', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
6989,Uchuu Ace,"Action, Adventure, Sci-Fi",TV,52,6.27,154,"['Action', 'Adventure', 'Sci-Fi']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
21037,Uchuu Icchokusen,"Fantasy, Mystery, Sci-Fi, Space",Movie,1,5.63,276,"['Fantasy', 'Mystery', 'Sci-Fi', 'Space']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0
29283,Uchuu Kaizoku Mito no Daibouken Pilot,"Comedy, Sci-Fi",Special,1,5.42,106,"['Comedy', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
10224,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.6,229,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.857142857142857
33086,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",ONA,4,3.82,70,"['Adventure', 'Comedy', 'Space']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
12897,Uchuu Patrol Hopper,"Sci-Fi, Space",TV,44,6.54,138,"['Sci-Fi', 'Space']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3333333333333333
12887,Uchuu Shounen Soran,"Action, Adventure, Sci-Fi",TV,96,6.22,122,"['Action', 'Adventure', 'Sci-Fi']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
12895,Uchuu Shounen Soran (Movie),"Action, Adventure, Sci-Fi",Movie,1,5.67,84,"['Action', 'Adventure', 'Sci-Fi']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
19985,Uchuujin Pipi,Kids,TV,52,5.0,70,['Kids'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
26447,Uchuusen Sagittarius Pilot,"Adventure, Sci-Fi",Special,1,5.67,78,"['Adventure', 'Sci-Fi']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
17649,Udauda Yatteru Hima wa Nee!,"Action, Comedy, School, Shounen",OVA,2,6.36,122,"['Action', 'Comedy', 'School', 'Shounen']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0
19059,UFO Nitsukamatta Kodomo-tachi,Kids,OVA,1,5.42,68,['Kids'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
10815,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",TV,21,6.08,144,"['Action', 'Mecha', 'Sci-Fi']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
16830,Uju Jeonsa Hong Gildong,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,4.58,63,"['Action', 'Adventure', 'Kids', 'Sci-Fi', 'Space']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0
18269,Ujusonyeon Kaesi,"Action, Adventure, Sci-Fi, Shounen",Movie,1,4.63,57,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0
23641,Ukare Violin,"Fantasy, Kids",Movie,1,6.75,61,"['Fantasy', 'Kids']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
8345,Ukkari Pénélope,"Comedy, Slice of Life",TV,26,6.38,143,"['Comedy', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0
34078,Ukkari Pénélope (2013),"Kids, Slice of Life",TV,13,7.0,32,"['Kids', 'Slice of Life']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0
8346,Ukkari Pénélope OVA,Fantasy,OVA,2,5.93,100,['Fantasy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
30049,Uli Chingu Kkachi,"School, Slice of Life",Movie,1,4.91,42,"['School', 'Slice of Life']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
30054,Uli Sai Jjang-Iya,School,Movie,1,5.0,36,['School'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10250,Ultra B,"Comedy, Super Power",TV,119,5.52,102,"['Comedy', 'Super Power']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,"Adventure, Comedy",Movie,1,5.54,71,"['Adventure', 'Comedy']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
25981,Ultra Dino Makera,"Action, Kids",Special,1,5.35,62,"['Action', 'Kids']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
4682,Ultra Nyan 2: The Great Happy Operation,"Comedy, Kids",Movie,1,6.15,133,"['Comedy', 'Kids']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,"Comedy, Kids",Movie,1,6.3,277,"['Comedy', 'Kids']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",OVA,6,5.25,123,"['Action', 'Comedy', 'Parody', 'Super Power']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",TV,26,6.92,181,"['Kids', 'Space']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,"Kids, Super Power",Movie,1,5.39,118,"['Kids', 'Super Power']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0
30122,Ultraman M78 Gekijou: Love and Peace,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",Special,1,5.31,93,"['Comedy', 'Kids', 'Parody', 'Sci-Fi', 'Space', 'Super Power']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,"Action, Sci-Fi, Shounen, Space, Super Power",OVA,1,6.56,147,"['Action', 'Sci-Fi', 'Shounen', 'Space', 'Super Power']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0
34453,Uma Musume: Pretty Derby,Action,ONA,1,6.64,75,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12835,Umeboshi Denka,"Comedy, Slice of Life",TV,26,6.53,92,"['Comedy', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,Movie,1,6.38,78,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",Movie,1,6.38,79,"['Comedy', 'Fantasy']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
30977,Umi no Koumori,"Drama, Kids",OVA,1,6.0,32,"['Drama', 'Kids']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20225,Umigame to Shounen,"Drama, Historical",Special,1,6.55,90,"['Drama', 'Historical']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
34038,Umihiko Yamahiko,"Fantasy, Historical",Movie,1,6.0,37,"['Fantasy', 'Historical']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32388,Undouki Kenshin Manual Taiou Taisou,Kids,Special,1,2.72,53,['Kids'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
32580,Uniminipet,"Adventure, Fantasy",TV,26,6.75,35,"['Adventure', 'Fantasy']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",TV,13,3.25,300,"['Comedy', 'Magic']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",TV,13,6.2,52,"['Comedy', 'Magic']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29800,Urameshi Denwa,Kids,Movie,1,4.02,94,['Kids'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
30973,Urashima Tarou (1952),Historical,Movie,1,4.58,106,['Historical'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
29917,Uriko-hime to Amanojaku,Demons,Movie,1,4.41,71,['Demons'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
4598,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",TV,156,5.78,141,"['Adventure', 'Comedy', 'Kids']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
32639,Usaband,Music,ONA,1,4.32,41,['Music'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21713,Usagi no Mofy,Kids,ONA,13,5.36,72,['Kids'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
29153,Usagi to Kame (Music),Music,Music,1,4.22,83,['Music'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
30931,Usagi to Kame no Koutsuu Anzen,"Drama, Fantasy, Kids",OVA,1,6.0,33,"['Drama', 'Fantasy', 'Kids']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6522,Usahana: Yumemiru Ballerina,Kids,Special,7,5.76,125,['Kids'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
30863,Usalullaby,Dementia,Movie,1,4.0,80,['Dementia'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33787,Usamaru,Comedy,ONA,12,5.0,54,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32637,Usawaltz,"Dementia, Music",ONA,1,4.67,60,"['Dementia', 'Music']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12833,Ushiro no Hyakutarou,"Horror, School, Supernatural",OVA,2,5.85,89,"['Horror', 'School', 'Supernatural']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0
27851,Ushiro no Seki no Ochiai-kun,"Kids, School",OVA,1,5.67,55,"['Kids', 'School']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
13303,Usogui,"Game, Psychological, Seinen",OVA,1,5.64,867,"['Game', 'Psychological', 'Seinen']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
30941,Utsukushii Message,"Drama, Kids",OVA,1,8.33,37,"['Drama', 'Kids']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5921,Utsunomiko,"Adventure, Demons, Fantasy",Movie,1,6.35,298,"['Adventure', 'Demons', 'Fantasy']",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
6528,Utsurun Desu.,Comedy,OVA,3,6.41,177,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
30131,Uwabaki Cook,Kids,TV,13,4.57,67,['Kids'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30605,Uwabaki Cook no Tekitou Uranai!,Comedy,TV,125,4.6,90,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25599,Vampiyan Kids Promotion,"Comedy, Fantasy, Kids",Special,1,4.29,69,"['Comedy', 'Fantasy', 'Kids']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
25597,Vampiyan Kids Specials,"Comedy, Fantasy, Kids",Special,3,6.13,77,"['Comedy', 'Fantasy', 'Kids']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
31269,Venus,Dementia,Movie,1,3.49,97,['Dementia'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30029,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",OVA,26,5.57,66,"['Adventure', 'Comedy', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Sci-Fi', 'Space', 'Supernatural']",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
16832,Video Ranger 007,"Action, Adventure, Mecha",Movie,1,4.17,69,"['Action', 'Adventure', 'Mecha']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
22561,Virtual Star 2000,Action,OVA,6,5.43,75,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
18627,Visitor,Sci-Fi,Special,1,4.27,108,['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
33083,Wa Wa Wa Wappi-chan,Kids,TV,26,4.75,30,['Kids'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33084,Wa Wa Wa Wappi-chan 2nd Season,Kids,TV,26,5.67,28,['Kids'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,"Comedy, Slice of Life",Special,1,7.5,62,"['Comedy', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0
20145,Wagahai wa Neko de Aru,"Comedy, Historical, Slice of Life",Special,1,6.23,102,"['Comedy', 'Historical', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,"Drama, Historical, School, Slice of Life",Special,2,6.36,138,"['Drama', 'Historical', 'School', 'Slice of Life']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
31476,Wake up!! Tamala,"Fantasy, Psychological",Movie,1,5.54,123,"['Fantasy', 'Psychological']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33124,Wakuwaku♥Nukegake Daisakusen,"Cars, Music",Music,1,4.2,59,"['Cars', 'Music']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
17106,Wala! Pyeon-uijeom The Animation,Slice of Life,TV,24,5.33,90,['Slice of Life'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0
31266,Wall,Dementia,Movie,1,3.76,95,['Dementia'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9228,Wan Wan Chuushingura,"Action, Adventure, Drama, Fantasy",Movie,1,6.12,200,"['Action', 'Adventure', 'Drama', 'Fantasy']",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
4544,Wanghu Sim Cheong,Fantasy,Movie,1,7.9,302,['Fantasy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
2708,Wankorobee,"Comedy, Fantasy, Kids",TV,26,5.71,95,"['Comedy', 'Fantasy', 'Kids']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
12139,Wanpaku Tanteidan,"Action, Mystery",TV,35,6.56,158,"['Action', 'Mystery']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
6868,Wansa-kun,Comedy,TV,26,6.13,171,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
21161,Wansa-kun OVA,"Comedy, Kids",OVA,1,6.57,62,"['Comedy', 'Kids']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0
33916,Wanwanwan Coin,Comedy,ONA,15,4.56,37,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29747,Warai no Show Gakkou,"Comedy, Kids",TV,20,6.0,38,"['Comedy', 'Kids']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
